Time,Position_X,Position_Y,Velocity_X,Velocity_Y,Power,Angle,Force,Rocket_Fuel
2023-05-24 00:00:21,151473188141.61414,7019327.297536697,-0.12500393940152402,-0.12500393940152402,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.61206,7019823.686529124,-0.1251017655040633,-0.1251017655040633,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.61,7020320.078355238,-0.12519959269347355,-0.12519959269347355,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.6079,7020816.473015037,-0.1252974209697546,-0.1252974209697546,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.60583,7021312.870508524,-0.1253952503329062,-0.1253952503329062,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.60376,7021809.270835697,-0.12549308078292812,-0.12549308078292812,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.60165,7022305.673996556,-0.1255909123206015,-0.1255909123206015,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.59955,7022802.079991101,-0.12568874494514468,-0.12568874494514468,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.59744,7023298.488819333,-0.12578657865655746,-0.12578657865655746,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.59534,7023794.900481251,-0.12588441345483953,-0.12588441345483953,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.59323,7024291.314976856,-0.12598224933999067,-0.12598224933999067,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.59113,7024787.732306148,-0.12608008631201065,-0.12608008631201065,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.58902,7025284.152469126,-0.12617792437089928,-0.12617792437089928,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.5869,7025780.57546579,-0.12627576351665623,-0.12627576351665623,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.5848,7026277.001296141,-0.1263736037492813,-0.1263736037492813,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.5827,7026773.429960179,-0.12647144506877425,-0.12647144506877425,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.5806,7027269.861457904,-0.1265692874751348,-0.1265692874751348,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.5785,7027766.295789315,-0.1266671309683627,-0.1266671309683627,2,0.0,1,2000.0
2023-05-24 00:00:21,151473188141.5764,7028262.732954414,-0.1267649755484577,-0.1267649755484577,2,0.0,1,2000.0
